,date,id,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,local,lon,lat
2834,2023-03-08T23:00,1210762,18.4,16.1,0.0,6.0,0.1,5.1,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2835,2023-03-08T19:00,1210762,14.8,16.0,6.5,6.0,0.2,4.1,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2836,2023-03-09T05:00,1210762,10.8,15.4,0.0,6.0,0.0,3.0,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2837,2023-03-09T00:00,1210762,22.7,16.1,0.0,6.0,0.1,6.3,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2838,2023-03-09T04:00,1210762,9.4,15.5,0.0,7.0,0.0,2.6,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2839,2023-03-08T20:00,1210762,14.8,15.9,0.0,6.0,0.0,4.1,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2840,2023-03-09T02:00,1210762,11.9,15.9,0.0,6.0,0.0,3.3,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2841,2023-03-09T18:00,1210762,12.6,17.4,382.3,7.0,0.0,3.5,81.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2842,2023-03-09T08:00,1210762,7.6,15.4,28.6,6.0,0.0,2.1,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2843,2023-03-09T15:00,1210762,13.7,18.3,1988.8,6.0,0.0,3.8,85.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2844,2023-03-09T10:00,1210762,12.2,16.1,365.2,6.0,0.0,3.4,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2845,2023-03-09T12:00,1210762,14.4,17.3,1499.0,6.0,0.0,4.0,93.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2846,2023-03-09T14:00,1210762,13.0,18.2,1800.2,6.0,0.0,3.6,85.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2847,2023-03-08T22:00,1210762,15.5,16.0,0.0,6.0,0.0,4.3,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2848,2023-03-09T16:00,1210762,11.2,17.5,1002.6,6.0,0.0,3.1,90.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2849,2023-03-09T09:00,1210762,7.2,15.8,134.0,7.0,0.0,2.0,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2850,2023-03-09T13:00,1210762,13.0,17.7,2041.6,6.0,0.0,3.6,90.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2851,2023-03-09T17:00,1210762,14.8,17.2,526.0,7.0,0.0,4.1,88.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2852,2023-03-08T21:00,1210762,15.5,15.9,0.0,6.0,0.0,4.3,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2853,2023-03-09T11:00,1210762,-99.0,16.9,904.5,0.0,0.0,-99.0,98.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2854,2023-03-09T06:00,1210762,9.4,15.5,0.0,6.0,0.1,2.6,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2855,2023-03-09T03:00,1210762,8.3,15.7,0.0,6.0,0.0,2.3,100.0,-99.0,"Lisboa, Tapada da Ajuda",-9.182825,38.70956111
2856,2023-03-09T01:00,1240971,0.7,18.7,0.0,7.0,0.0,0.2,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2857,2023-03-09T07:00,1240971,1.1,18.5,0.1,7.0,0.0,0.3,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2858,2023-03-08T23:00,1240971,10.1,18.8,0.0,7.0,0.0,2.8,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2859,2023-03-08T19:00,1240971,9.7,19.4,121.9,7.0,0.0,2.7,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2860,2023-03-09T05:00,1240971,6.5,18.4,0.0,7.0,0.0,1.8,94.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2861,2023-03-09T00:00,1240971,1.8,18.8,0.0,7.0,0.0,0.5,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2862,2023-03-09T04:00,1240971,5.4,18.6,0.0,7.0,0.0,1.5,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2863,2023-03-08T20:00,1240971,7.2,19.1,7.5,7.0,0.0,2.0,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2864,2023-03-09T02:00,1240971,4.0,18.7,0.0,7.0,0.0,1.1,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2865,2023-03-09T18:00,1240971,2.9,20.4,635.6,7.0,0.0,0.8,89.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2866,2023-03-09T08:00,1240971,1.1,18.4,20.4,7.0,0.0,0.3,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2867,2023-03-09T15:00,1240971,18.7,20.5,2791.5,7.0,0.0,5.2,93.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2868,2023-03-09T10:00,1240971,9.0,19.8,1360.8,7.0,0.0,2.5,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2869,2023-03-09T12:00,1240971,12.2,20.2,2441.8,7.0,0.1,3.4,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2870,2023-03-09T14:00,1240971,10.8,20.6,2950.0,7.0,0.0,3.0,93.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2871,2023-03-08T22:00,1240971,2.2,18.9,0.0,7.0,0.0,0.6,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2872,2023-03-09T16:00,1240971,13.0,20.4,2267.0,7.0,0.0,3.6,92.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2873,2023-03-09T09:00,1240971,4.7,18.9,470.8,7.0,0.0,1.3,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2874,2023-03-09T13:00,1240971,9.4,20.4,2806.2,7.0,0.0,2.6,94.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2875,2023-03-09T17:00,1240971,9.0,20.6,1739.6,7.0,0.0,2.5,90.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2876,2023-03-08T21:00,1240971,6.1,18.9,0.0,7.0,0.0,1.7,95.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2877,2023-03-09T11:00,1240971,8.3,20.2,2090.4,7.0,0.0,2.3,96.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2878,2023-03-09T06:00,1240971,3.2,18.5,0.0,7.0,0.0,0.9,94.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2879,2023-03-09T03:00,1240971,4.7,18.6,0.0,7.0,0.0,1.3,97.0,-99.0,"Madeira, Funchal, Lido",-16.935592,32.63655
2880,2023-03-09T01:00,1200524,1.4,17.4,0.0,8.0,0.0,0.4,94.0,1019.7,Porto Santo,-16.34868,33.074029
2881,2023-03-09T07:00,1200524,0.0,16.7,0.0,0.0,0.0,0.0,96.0,1019.9,Porto Santo,-16.34868,33.074029
2882,2023-03-08T23:00,1200524,14.4,18.6,0.0,7.0,0.0,4.0,91.0,1019.3,Porto Santo,-16.34868,33.074029
2883,2023-03-08T19:00,1200524,14.0,19.8,265.2,5.0,0.0,3.9,86.0,1017.7,Porto Santo,-16.34868,33.074029
2884,2023-03-09T05:00,1200524,1.4,17.7,0.0,7.0,0.0,0.4,92.0,1019.1,Porto Santo,-16.34868,33.074029
2885,2023-03-09T00:00,1200524,5.4,18.0,0.0,6.0,0.0,1.5,92.0,1019.7,Porto Santo,-16.34868,33.074029
2886,2023-03-09T04:00,1200524,7.2,18.2,0.0,7.0,0.0,2.0,91.0,1019.2,Porto Santo,-16.34868,33.074029
2887,2023-03-08T20:00,1200524,0.7,19.0,2.5,9.0,0.0,0.2,90.0,1018.1,Porto Santo,-16.34868,33.074029
2888,2023-03-09T02:00,1200524,3.6,16.8,0.0,8.0,0.0,1.0,93.0,1019.6,Porto Santo,-16.34868,33.074029
2889,2023-03-09T18:00,1200524,10.4,21.0,-99.0,7.0,0.0,2.9,80.0,1022.9,Porto Santo,-16.34868,33.074029
2890,2023-03-09T08:00,1200524,0.0,16.2,80.8,0.0,0.0,0.0,97.0,1020.7,Porto Santo,-16.34868,33.074029
2891,2023-03-09T15:00,1200524,12.6,22.2,-99.0,7.0,0.0,3.5,76.0,1022.5,Porto Santo,-16.34868,33.074029
2892,2023-03-09T10:00,1200524,12.6,20.1,-99.0,7.0,0.0,3.5,84.0,1022.2,Porto Santo,-16.34868,33.074029
2893,2023-03-09T12:00,1200524,18.4,21.8,-99.0,7.0,0.0,5.1,78.0,1023.2,Porto Santo,-16.34868,33.074029
2894,2023-03-09T14:00,1200524,18.7,22.0,-99.0,7.0,0.0,5.2,77.0,1022.7,Porto Santo,-16.34868,33.074029
2895,2023-03-08T22:00,1200524,17.3,18.6,0.0,7.0,0.0,4.8,91.0,1018.9,Porto Santo,-16.34868,33.074029
2896,2023-03-09T16:00,1200524,12.6,22.4,-99.0,7.0,0.0,3.5,74.0,1022.3,Porto Santo,-16.34868,33.074029
2897,2023-03-09T09:00,1200524,9.7,18.0,488.7,7.0,0.0,2.7,93.0,1021.3,Porto Santo,-16.34868,33.074029
2898,2023-03-09T13:00,1200524,21.6,21.8,-99.0,7.0,0.0,6.0,79.0,1022.9,Porto Santo,-16.34868,33.074029
2899,2023-03-09T17:00,1200524,10.8,22.0,-99.0,7.0,0.0,3.0,74.0,1022.4,Porto Santo,-16.34868,33.074029
2900,2023-03-08T21:00,1200524,10.4,18.5,0.0,8.0,0.0,2.9,89.0,1018.6,Porto Santo,-16.34868,33.074029
2901,2023-03-09T11:00,1200524,17.3,21.3,-99.0,7.0,0.0,4.8,79.0,1022.9,Porto Santo,-16.34868,33.074029
2902,2023-03-09T06:00,1200524,2.2,16.5,0.0,2.0,0.0,0.6,95.0,1019.5,Porto Santo,-16.34868,33.074029
2903,2023-03-09T03:00,1200524,12.6,17.7,0.0,7.0,0.0,3.5,92.0,1019.4,Porto Santo,-16.34868,33.074029
2904,2023-03-09T01:00,1210690,1.4,13.4,0.0,6.0,1.9,0.4,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2905,2023-03-09T07:00,1210690,8.3,11.6,5.2,6.0,0.0,2.3,88.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2906,2023-03-08T23:00,1210690,2.5,13.6,0.0,5.0,1.7,0.7,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2907,2023-03-08T19:00,1210690,4.3,13.6,0.7,5.0,3.9,1.2,96.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2908,2023-03-09T05:00,1210690,3.2,11.9,0.8,7.0,0.0,0.9,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2909,2023-03-09T00:00,1210690,3.6,13.4,0.1,8.0,1.4,1.0,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2910,2023-03-09T04:00,1210690,5.4,11.9,0.0,7.0,0.1,1.5,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2911,2023-03-08T20:00,1210690,7.9,13.6,0.0,5.0,1.6,2.2,96.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2912,2023-03-09T02:00,1210690,3.2,13.1,0.1,5.0,1.2,0.9,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2913,2023-03-09T18:00,1210690,11.5,15.9,294.5,6.0,0.0,3.2,46.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2914,2023-03-09T08:00,1210690,6.5,12.0,117.9,6.0,0.0,1.8,82.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2915,2023-03-09T15:00,1210690,10.1,17.6,1569.0,6.0,0.0,2.8,49.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2916,2023-03-09T10:00,1210690,13.3,14.7,1518.9,5.0,0.0,3.7,75.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2917,2023-03-09T12:00,1210690,10.8,16.8,1113.6,6.0,0.0,3.0,53.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2918,2023-03-09T14:00,1210690,7.9,16.9,846.6,5.0,0.0,2.2,52.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2919,2023-03-08T22:00,1210690,5.0,13.5,0.0,6.0,2.9,1.4,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2920,2023-03-09T16:00,1210690,13.3,17.4,1268.4,6.0,0.0,3.7,45.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2921,2023-03-09T09:00,1210690,8.3,12.9,560.4,5.0,0.0,2.3,80.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2922,2023-03-09T13:00,1210690,11.5,17.7,1952.9,6.0,0.0,3.2,49.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2923,2023-03-09T17:00,1210690,5.8,17.0,931.6,5.0,0.0,1.6,50.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2924,2023-03-08T21:00,1210690,2.9,13.5,0.0,6.0,2.3,0.8,96.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2925,2023-03-09T11:00,1210690,11.5,16.1,1574.0,6.0,0.0,3.2,66.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2926,2023-03-09T06:00,1210690,7.2,11.4,5.7,7.0,0.0,2.0,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2927,2023-03-09T03:00,1210690,2.5,12.9,0.0,8.0,0.4,0.7,97.0,-99.0,Aldeia Souto (Q. Lageosa),-7.38931111,40.35425833
2928,2023-03-09T01:00,1210766,27.0,17.2,0.0,6.0,0.1,7.5,92.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2929,2023-03-09T07:00,1210766,14.4,16.9,0.5,6.0,0.0,4.0,91.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2930,2023-03-08T23:00,1210766,19.8,17.2,0.0,5.0,0.0,5.5,92.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2931,2023-03-08T19:00,1210766,17.3,17.6,19.9,6.0,0.0,4.8,88.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2932,2023-03-09T05:00,1210766,14.4,16.8,0.0,6.0,0.0,4.0,91.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2933,2023-03-09T00:00,1210766,20.9,17.4,0.0,6.0,0.7,5.8,91.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2934,2023-03-09T04:00,1210766,19.4,16.9,0.0,6.0,0.0,5.4,92.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2935,2023-03-08T20:00,1210766,15.8,17.4,0.0,5.0,0.0,4.4,90.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2936,2023-03-09T02:00,1210766,18.7,17.2,0.0,6.0,0.0,5.2,91.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2937,2023-03-09T18:00,1210766,15.8,18.0,527.0,7.0,0.0,4.4,82.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2938,2023-03-09T08:00,1210766,13.3,16.9,40.9,6.0,0.0,3.7,89.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2939,2023-03-09T15:00,1210766,20.9,19.3,2060.2,7.0,0.0,5.8,74.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2940,2023-03-09T10:00,1210766,16.9,17.9,776.9,7.0,0.0,4.7,87.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2941,2023-03-09T12:00,1210766,19.8,18.7,1746.1,7.0,0.0,5.5,81.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2942,2023-03-09T14:00,1210766,21.2,18.9,1730.2,7.0,0.0,5.9,77.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2943,2023-03-08T22:00,1210766,17.6,17.6,0.0,6.0,0.0,4.9,90.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2944,2023-03-09T16:00,1210766,20.2,19.2,1917.3,7.0,0.0,5.6,76.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2945,2023-03-09T09:00,1210766,19.8,17.3,326.4,6.0,0.0,5.5,90.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2946,2023-03-09T13:00,1210766,18.4,18.8,1452.6,7.0,0.0,5.1,80.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2947,2023-03-09T17:00,1210766,17.3,18.7,1185.8,7.0,0.0,4.8,80.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2948,2023-03-08T21:00,1210766,14.8,17.5,0.0,6.0,0.0,4.1,90.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2949,2023-03-09T11:00,1210766,12.2,18.0,1064.9,6.0,0.0,3.4,86.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2950,2023-03-09T06:00,1210766,15.5,16.8,0.0,6.0,0.0,4.3,92.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2951,2023-03-09T03:00,1210766,15.1,17.0,0.0,6.0,0.0,4.2,91.0,-99.0,"Barreiro, Lavradio",-9.04766111,38.67448611
2952,2023-03-09T01:00,1210605,14.8,15.6,0.0,5.0,0.0,4.1,76.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2953,2023-03-09T07:00,1210605,16.6,14.8,0.0,5.0,0.0,4.6,77.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2954,2023-03-08T23:00,1210605,17.6,15.7,0.0,6.0,0.0,4.9,76.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2955,2023-03-08T19:00,1210605,9.4,16.1,12.3,6.0,0.0,2.6,78.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2956,2023-03-09T05:00,1210605,13.3,14.4,0.0,5.0,0.0,3.7,80.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2957,2023-03-09T00:00,1210605,15.8,15.7,0.0,5.0,0.0,4.4,74.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2958,2023-03-09T04:00,1210605,14.8,14.4,0.0,6.0,0.0,4.1,83.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2959,2023-03-08T20:00,1210605,9.7,15.8,0.0,6.0,0.0,2.7,79.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2960,2023-03-09T02:00,1210605,10.8,15.3,0.0,6.0,0.0,3.0,75.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2961,2023-03-09T18:00,1210605,17.6,15.0,103.8,6.0,0.0,4.9,77.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2962,2023-03-09T08:00,1210605,23.4,14.7,47.0,5.0,0.2,6.5,77.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2963,2023-03-09T15:00,1210605,21.2,16.1,1216.3,6.0,1.0,5.9,75.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2964,2023-03-09T10:00,1210605,13.3,11.6,121.8,6.0,1.2,3.7,87.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2965,2023-03-09T12:00,1210605,16.6,14.7,1274.6,6.0,0.0,4.6,83.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2966,2023-03-09T14:00,1210605,31.0,17.2,2155.0,6.0,0.0,8.6,71.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2967,2023-03-08T22:00,1210605,14.8,15.5,0.0,6.0,0.0,4.1,79.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2968,2023-03-09T16:00,1210605,17.6,15.3,847.1,6.0,0.5,4.9,80.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2969,2023-03-09T09:00,1210605,18.7,12.7,25.5,6.0,6.7,5.2,87.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2970,2023-03-09T13:00,1210605,24.5,15.3,796.5,6.0,0.8,6.8,83.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2971,2023-03-09T17:00,1210605,17.3,14.9,293.7,6.0,0.2,4.8,80.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2972,2023-03-08T21:00,1210605,9.7,15.3,0.0,7.0,0.0,2.7,79.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2973,2023-03-09T11:00,1210605,10.1,12.2,387.4,6.0,0.2,2.8,90.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2974,2023-03-09T06:00,1210605,17.3,14.7,0.0,5.0,0.0,4.8,77.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2975,2023-03-09T03:00,1210605,13.0,14.6,0.0,6.0,0.0,3.6,82.0,-99.0,"Monção, Valinha",-8.383347,42.06669
2976,2023-03-09T01:00,6210879,9.0,15.9,-99.0,0.0,0.0,2.5,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2977,2023-03-09T07:00,6210879,7.9,15.7,-99.0,0.0,0.0,2.2,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2978,2023-03-08T23:00,6210879,11.9,15.9,-99.0,0.0,0.0,3.3,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2979,2023-03-08T19:00,6210879,6.5,15.9,-99.0,0.0,0.0,1.8,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2980,2023-03-09T05:00,6210879,10.4,15.7,-99.0,0.0,0.2,2.9,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2981,2023-03-09T00:00,6210879,17.3,15.8,-99.0,0.0,0.0,4.8,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2982,2023-03-09T04:00,6210879,11.2,15.8,-99.0,0.0,0.0,3.1,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2983,2023-03-08T20:00,6210879,6.5,16.0,-99.0,0.0,0.0,1.8,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2984,2023-03-09T02:00,6210879,14.0,15.8,-99.0,0.0,0.0,3.9,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2985,2023-03-09T18:00,6210879,-99.0,18.5,-99.0,0.0,-99.0,-99.0,83.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2986,2023-03-09T08:00,6210879,9.0,15.9,-99.0,0.0,0.0,2.5,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2987,2023-03-09T15:00,6210879,16.6,19.6,-99.0,0.0,0.0,4.6,86.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2988,2023-03-09T10:00,6210879,10.8,16.1,-99.0,0.0,0.0,3.0,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2989,2023-03-09T12:00,6210879,10.4,16.6,-99.0,0.0,0.0,2.9,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2990,2023-03-09T14:00,6210879,17.3,19.0,-99.0,0.0,0.0,4.8,94.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2991,2023-03-08T22:00,6210879,7.9,15.9,-99.0,0.0,0.0,2.2,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2992,2023-03-09T16:00,6210879,14.8,19.6,-99.0,0.0,0.0,4.1,83.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2993,2023-03-09T09:00,6210879,12.2,15.9,-99.0,0.0,0.1,3.4,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2994,2023-03-09T13:00,6210879,11.5,16.9,-99.0,0.0,0.0,3.2,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2995,2023-03-09T17:00,6210879,13.3,19.3,-99.0,0.0,0.0,3.7,82.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2996,2023-03-08T21:00,6210879,7.9,16.0,-99.0,0.0,0.0,2.2,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2997,2023-03-09T11:00,6210879,11.9,16.4,-99.0,0.0,0.0,3.3,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2998,2023-03-09T06:00,6210879,8.3,15.8,-99.0,0.0,0.1,2.3,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
2999,2023-03-09T03:00,6210879,19.4,15.8,-99.0,0.0,1.5,5.4,100.0,-99.0,Portimão (Praia da Rocha),-8.52946314,37.11670461
3000,2023-03-09T01:00,1210770,8.6,16.4,0.1,6.0,0.0,2.4,95.0,-99.0,Setúbal,-8.89077058,38.54846008
3001,2023-03-09T07:00,1210770,11.5,17.0,0.7,7.0,0.0,3.2,88.0,-99.0,Setúbal,-8.89077058,38.54846008
3002,2023-03-08T23:00,1210770,10.4,16.3,0.3,6.0,0.0,2.9,95.0,-99.0,Setúbal,-8.89077058,38.54846008
3003,2023-03-08T19:00,1210770,10.1,16.4,9.3,6.0,0.0,2.8,93.0,-99.0,Setúbal,-8.89077058,38.54846008
3004,2023-03-09T05:00,1210770,6.8,16.2,0.0,6.0,0.0,1.9,90.0,-99.0,Setúbal,-8.89077058,38.54846008
3005,2023-03-09T00:00,1210770,13.3,16.3,0.2,6.0,0.2,3.7,95.0,-99.0,Setúbal,-8.89077058,38.54846008
3006,2023-03-09T04:00,1210770,6.1,16.7,0.0,6.0,0.0,1.7,89.0,-99.0,Setúbal,-8.89077058,38.54846008
3007,2023-03-08T20:00,1210770,10.1,16.4,0.7,6.0,0.0,2.8,93.0,-99.0,Setúbal,-8.89077058,38.54846008
3008,2023-03-09T02:00,1210770,10.8,17.1,0.0,6.0,0.0,3.0,91.0,-99.0,Setúbal,-8.89077058,38.54846008
3009,2023-03-09T18:00,1210770,7.9,17.6,308.3,7.0,0.0,2.2,80.0,-99.0,Setúbal,-8.89077058,38.54846008
3010,2023-03-09T08:00,1210770,7.2,17.0,93.3,6.0,0.0,2.0,86.0,-99.0,Setúbal,-8.89077058,38.54846008
3011,2023-03-09T15:00,1210770,15.8,18.9,1883.2,7.0,0.0,4.4,73.0,-99.0,Setúbal,-8.89077058,38.54846008
3012,2023-03-09T10:00,1210770,14.4,18.6,1176.2,7.0,0.0,4.0,82.0,-99.0,Setúbal,-8.89077058,38.54846008
3013,2023-03-09T12:00,1210770,17.3,18.9,2454.1,7.0,0.0,4.8,75.0,-99.0,Setúbal,-8.89077058,38.54846008
3014,2023-03-09T14:00,1210770,16.2,19.5,2399.6,7.0,0.0,4.5,72.0,-99.0,Setúbal,-8.89077058,38.54846008
3015,2023-03-08T22:00,1210770,11.9,16.2,0.0,6.0,0.0,3.3,95.0,-99.0,Setúbal,-8.89077058,38.54846008
